participant,intro_question1_1,LAge_1,LSex_1,LMotherLanguage_1,LStudyWork_1,LPreference_1,LPreferenceSpecific_1,LPreferenceSpecific_2,LPreferenceSpecific_3,LPreferenceSpecific_4,LPreferenceSpecific_5,LPreferenceSpecific_6,LPreferenceSpecific_other_6,LHearingDisabilitiesKnown_1,LHearingDisabilitiesKind_1,LHearingDisabilitiesConstraint_1,StartEmoExperiment_1,afterExp1AllSoundsPlayed_1,afterExp2InstructionsClear_1,afterExp3RatingEvaluation_1,afterExp3RatingEvaluation_2,afterExp3RatingEvaluation_3,afterExp3RatingEvaluation_4,afterExp3RatingEvaluation_5,afterExp3RatingEvaluation_6,afterExp3RatingEvaluation_7,afterExp3RatingEvaluation_8,afterExp4Strategy_1,StartModularPROMS_1,saq01_1,saq01_2,saq01_3,saq01_4,saq01_5,saq01_6,saq01_7,saq01_8,saq01_9,saq01_10,saq02_1,saq02_2,saq02_3,saq02_4,saq02_5,saq02_6,saq02_7,saq02_8,saq02_9,saq02_10,saq03_1,saq03_2,saq03_3,saq03_4,saq03_5,saq03_6,saq03_7,saq03_8,saq03_9,saq03_10,saq04_1,saq04_2,saq04_3,saq04_4,saq04_5,saq04_6,saq04_7,saq04_8,saq04_9,saq04_10,saq05_1,saq05_2,saq05_3,saq05_4,saq05_5,saq05_6,saq05_7,saq05_8,saq05_9,saq05_10,BFI01_1,BFI01_2,BFI01_3,BFI01_4,BFI01_5,BFI01_6,BFI01_7,BFI01_8,BFI01_9,BFI01_10,BFI02_1,BFI02_2,BFI02_3,BFI02_4,BFI02_5,BFI02_6,BFI02_7,BFI02_8,BFI02_9,BFI02_10,BFI03_1,BFI03_2,BFI03_3,BFI03_4,BFI03_5,BFI03_6,BFI03_7,BFI03_8,BFI03_9,BFI03_10,gold_MSI01_1,gold_MSI01_2,gold_MSI01_3,gold_MSI01_4,gold_MSI01_5,gold_MSI01_6,gold_MSI01_7,gold_MSI01_8,gold_MSI01_9,gold_MSI01_10,gold_MSI02_1,gold_MSI02_2,gold_MSI02_3,gold_MSI02_4,gold_MSI02_5,gold_MSI02_6,gold_MSI02_7,gold_MSI02_8,gold_MSI02_9,gold_MSI02_10,gold_MSI03_1,gold_MSI03_2,gold_MSI03_3,gold_MSI03_4,gold_MSI03_5,gold_MSI03_6,gold_MSI03_7,gold_MSI03_8,gold_MSI03_9,gold_MSI03_10,gold_MSI03_11,Question32_1,Question33_1,Question34_1,Question35_1,Question36_1,Question37_1,Question38_1,Question39_1,Question40_1,LMusicQualification_1,LMusicDegree_1,LMusicDegree2_1,LPerfectPitch_1,SES1_1,SES2_1,SES3_1,SES12_1,SES13_1,panas_1,panas_2,panas_3,panas_4,panas_5,panas_6,panas_7,panas_8,panas_9,panas_10,panas_11,panas_12,panas_13,panas_14,panas_15,panas_16,panas_17,panas_18,panas_19,panas_20,LPartCode_1,LPartCode_2,LPartCode_3,LPartCode_4,LPartCode_5,LPartCode_6,Anmerkungen_1,TIME_start,TIME_end,TIME_total
s.b42fd0af-6d23-4f10-8ea3-543939a234f0.txt,0106023,18,1,1,Primarpädagogik (Studium),2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-10-29-1755.data.b42fd0af-6d23-4f10-8ea3-543939a234f0.txt,1,Die Instruktionen waren sehr verständlich.,5,4,2,5,2,5,5,1,Ich habe folgende Strategie entwickelt:~~-Stimme geht am Ende nach oben7 zweite Silbe höher -> Freude~~- Stimme klamm -> Angst~~-Stimme geht am Ende nach unten/ wird tiefer -> Trauer~~- erste Silbe stark betont -> Genuss,ModularPROMS.2023-10-29-1822.data.b42fd0af-6d23-4f10-8ea3-543939a234f0.txt,1,1,1,4,3,4,4,1,4,2,1,2,1,1,1,2,1,1,4,4,4,3,4,4,4,4,1,1,1,2,1,3,3,2,1,1,1,1,1,1,4,4,2,1,4,1,2,2,2,1,1,4,1,5,5,5,5,1,4,4,5,5,5,1,5,3,1,3,3,2,2,5,5,5,5,4,5,1,5,1,6,1,1,1,2,2,6,1,5,1,7,2,2,6,1,1,1,2,2,7,7,2,7,1,7,1,7,1,1,1,7,11,2,2,1,11,2,1,Klarinette,7,2,2,"",2,6,1,3,Deutschland,Deutschland,5,1,4,3,1,4,1,1,1,3,1,1,4,1,4,1,1,4,3,2,a,i,G,1,2,h,"Ich vermute, dass ich oft fälschlicherweise ""Angst"" als Emotion bei den Stimmen angegeben habe, weil ich selbst Angst empfunden habe, wenn ich sie gehört habe. Das war vor allem bei einer männlichen, erotisch klingenden Stimme der Fall.",2023-10-29-17-36,2023-10-29-18-39,63
s.22ec7fd0-25bb-4302-aad9-976b1f5b1d12.txt, 0106023,36,1,1,Volkswirtin,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-02-1028.data.22ec7fd0-25bb-4302-aad9-976b1f5b1d12.txt,3,"",4,3,2,5,1,3,5,2,"Gemeinsamkeiten zwischen Tönen und Stimmungen heraushören (z.B. Trauer senkt am Ende eher die Stimme, Angst beinhaltet manchmal ein Zittern in der Stimme, Freude ist eine Abfolge tief-hoch, Genuss ist eine Abfolge tiefer-hoch-tiefer)",ModularPROMS.2023-11-02-1053.data.22ec7fd0-25bb-4302-aad9-976b1f5b1d12.txt,3,2,1,2,4,1,3,1,3,2,2,1,2,3,3,2,3,3,2,4,4,3,1,2,3,3,1,2,2,3,2,3,2,2,2,2,3,2,3,2,4,3,1,2,3,2,3,2,2,3,4,4,2,4,5,3,2,3,2,2,4,5,5,3,4,3,2,4,3,4,3,5,5,4,5,3,2,2,3,2,6,6,1,6,5,6,7,4,2,7,3,6,2,1,5,7,5,7,5,6,5,6,1,7,2,5,2,3,5,5,7,10,3,4,4,15,3,3,Gesang,8,2,2,"",2,6,10,4,Deutschland,Deutschland,4,2,4,3,1,3,1,1,1,3,4,2,4,1,3,2,4,4,1,2,L,F,B,0,1,U,"",2023-11-02-10-10,2023-11-02-11-08,58
s.1045d61d-c262-4e9c-8598-2a15affea6fc.txt,0106023,29,1,3,Landschaftsarchitektur,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-11-03-0843.data.1045d61d-c262-4e9c-8598-2a15affea6fc.txt,1,verständlich,4,4,3,4,2,4,5,1,"Augen geschlossen, Bewertung ggü die vorher abgespielte Stimme",ModularPROMS.2023-11-03-0915.data.1045d61d-c262-4e9c-8598-2a15affea6fc.txt,3,4,3,2,1,3,3,1,4,2,3,1,2,2,1,2,3,4,4,4,4,1,4,1,2,1,1,3,2,4,1,1,3,3,2,1,2,3,4,1,4,4,2,3,3,1,3,1,4,1,5,5,1,5,5,1,2,2,4,2,4,4,5,3,4,2,2,4,3,2,5,5,4,4,4,2,2,1,2,2,5,4,1,3,5,5,3,2,2,5,3,6,2,2,2,3,3,6,5,5,5,6,2,2,4,5,2,2,5,3,7,8,3,6,6,10,2,1,Cello,7,1,2,"",2,6,8,2,Frankreich,Deutschland,3,2,4,1,1,3,1,2,1,3,4,2,3,2,3,2,4,4,1,1,O,C,S,7,6,A,"Ich habe den Eindruck, dass die Stimmlagen in Frankreich und Deutschland unterschiedlich wahrgenommen werden können. Ich frage mich also, ob es einen kulturellen Bias geben könnte?",2023-11-03-08-15,2023-11-03-09-52,97
s.9348ed3b-c1d1-46ca-bdea-e94c45eeb9e9.txt,0106023,23,1,1,Geschichtswissenschaften,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-21-2030.data.9348ed3b-c1d1-46ca-bdea-e94c45eeb9e9.txt,3,"- es ging zu schnell, die Kategorien waren sehr verwirrend; oftmals war es hoffend, zweifelnd, aufschauend, etc.",2,3,4,5,4,5,5,4,"ich hab eh einen score von 1%, Taktik war bis zum Schluss zu hören, aber Intonation ist nicht international, deshalb schwierig; alles gut Klingende oder egal Klingende unter fröhlich; nicht nach Tonhöhe/ Sprecher bewerten",ModularPROMS.2023-11-21-2055.data.9348ed3b-c1d1-46ca-bdea-e94c45eeb9e9.txt,3,4,1,1,4,3,1,2,3,1,3,1,1,1,2,1,2,2,3,2,2,4,1,3,3,2,3,3,3,3,1,4,3,4,1,2,4,2,4,1,3,4,3,3,2,3,1,2,4,1,4,3,5,4,5,5,5,4,3,1,4,5,3,2,5,3,5,5,1,1,1,2,1,4,5,2,5,2,5,1,7,3,1,3,6,7,7,7,2,7,1,7,1,5,1,5,5,7,3,2,5,4,3,7,1,2,1,5,6,2,7,17,6,2,5,3,7,1,Gesang,6,2,2,"",2,6,7,2,Deutschland,Deutschland,4,2,5,4,3,3,1,2,4,5,3,4,5,2,3,1,4,5,4,1,L,O,Q,8,2,N,"Bei Frage 36 nach dem Rhythmustest fehlt ein 's', auf der folgenden Seite bei Frage 41 ist ein überflüssiges 'e'; der Test an sich war sehr cool, ich habe nur ganz schlecht abgeschnitten; für Antworten bitte mehr Zeit und nicht automatisch weitergehen",2023-11-21-20-09,2023-11-21-21-17,68
s.782c0216-643f-4442-9d43-409d390dc09f.txt,0106023,24,1,1,Volkswirtschaftslehre,1,0,0,0,0,0,0,"",1,"","",emo_parameters.2023-12-05-2029.data.782c0216-643f-4442-9d43-409d390dc09f.txt,1,"war verständlich, wirkte zunächst anstrengend wurde dann aber leichter",4,2,1,5,1,3,4,2,"Verschiedene Intervalle kamen immer wieder, daran habe ich mich orientiert. Teilweise aber auch die länge des Tones, vor allem bei genuss vs freude ein guter indikator. diese dinge sind mir aber erst ab dem 2. und 3. durchgang aufgefallen, allgemein war vieles nach gefühl.",ModularPROMS.2023-12-05-2056.data.782c0216-643f-4442-9d43-409d390dc09f.txt,2,3,2,2,1,3,4,2,4,1,1,1,3,2,2,2,2,2,4,3,4,3,4,3,3,4,2,2,2,3,2,2,3,3,4,2,3,2,1,2,4,3,2,2,4,3,1,2,2,2,4,3,4,4,5,5,4,4,4,2,3,4,4,4,4,4,1,3,4,2,1,5,4,4,5,1,4,3,2,2,5,7,2,3,7,6,6,5,1,7,3,6,2,2,3,6,5,6,6,7,5,6,2,5,3,5,5,3,4,2,6,7,2,5,1,9,3,2,Gesang,12,2,2,"",2,6,7,4,Deutschland,Deutschland,4,2,4,3,1,3,2,1,1,4,3,2,3,1,3,1,4,4,2,1,R,I,B,0,2,E,"",2023-12-05-20-07,2023-12-05-21-09,62
s.ae521f2b-d069-483d-aa29-edac8b202459.txt,0106023,23,1,1,Bachelor of Science,1,1,0,0,1,0,0,"",2,Tinnitus,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-11-21-21-49,"",""
s.9ef1bbc2-ccda-4a9e-9a1f-fa7b90249921.txt,0106023,52,2,1,"ausgebildeter Jurist, arbeite als Salesassistent im Homeoffice",1,0,0,0,0,0,1,Kneipenchor,1,"","",emo_parameters.2023-11-07-2305.data.9ef1bbc2-ccda-4a9e-9a1f-fa7b90249921.txt,1,"ja, sehr gut erklärt~~nein~~war teilweise ganz schön anspruchsvoll; der Unterschied zwischen Trauer und Angst ist geringer, als gegenüber Freude. Und Genuss war der Lückenbüßer, wenn die anderen Worte nicht passten",3,3,2,5,2,5,5,3,"da ich einigermaßen Schreibmaschine kann, habe ich nach einer Weile die Augen zugemacht, nachdem das + kam, um mich besser auf die Nuancen in den Stimmen konzentrieren zu können.~~ich habe mir teilweise Wörter vorgestellt die insbesondere Trauer und Angst ausdrücken können.~~Freude war meiner Ansicht nach am einfachsten herauszufinden",ModularPROMS.2023-11-07-2347.data.9ef1bbc2-ccda-4a9e-9a1f-fa7b90249921.txt,2,3,2,2,3,3,4,2,2,3,2,3,3,4,1,2,2,3,3,3,4,1,4,1,2,2,2,2,1,2,2,3,2,3,2,2,2,2,3,3,2,3,3,3,3,3,3,2,2,4,5,5,4,3,3,2,2,4,3,1,3,5,5,5,2,2,1,3,3,3,4,5,4,3,4,3,3,4,2,4,7,4,1,2,4,5,6,5,5,2,3,2,3,5,2,3,2,2,4,3,6,2,5,6,4,4,6,2,2,1,5,",5",5,1,1,0,2,2,Gitarre,17,2,2,"",2,6,9,1,DDR,Deutschland,4,3,5,3,2,3,1,2,1,3,2,2,3,2,4,3,4,4,2,3,E,R,G,8,7,A,"",2023-11-07-22-31,2023-11-08-00-22,111
s.59cd14be-e0c5-4286-acf5-19cc420281f8.txt,0106023,42,2,1,Außendienst Vertrieb,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2024-02-05-1452.data.59cd14be-e0c5-4286-acf5-19cc420281f8.txt,1,war alles verständlich,4,2,1,5,1,3,5,1,nach der höhenlage und ob die stimme zittert ,ModularPROMS.2024-02-05-1516.data.59cd14be-e0c5-4286-acf5-19cc420281f8.txt,2,2,1,3,4,1,4,2,4,1,2,1,4,2,3,2,1,3,3,4,1,3,2,4,3,4,2,2,3,3,2,2,3,2,4,2,2,1,3,4,2,4,2,2,3,4,1,1,1,3,4,4,1,3,4,3,2,5,3,4,4,4,5,5,4,4,2,5,5,4,3,4,4,4,5,2,4,4,2,1,6,2,1,1,6,4,7,1,5,1,6,1,4,1,2,7,1,7,5,1,4,6,7,6,7,4,2,1,1,4,5,32,4,5,6,6,2,5,Schlagwerk,7,1,2,"",2,5,8,5,Deutschland,Deutschland,3,4,4,3,3,4,2,2,3,3,4,3,4,1,4,2,4,5,1,2,A,S,A,4,2,E,"",2024-02-05-14-35,2024-02-05-15-29,54
s.73ad7c4e-4cc5-4e27-9ac2-bad816f7b9cd.txt,0106023,24,1,1,Sozialarbeiterin,2,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-27-1354.data.73ad7c4e-4cc5-4e27-9ac2-bad816f7b9cd.txt,1,"",4,3,3,5,2,4,4,1,"",ModularPROMS.2023-11-27-1421.data.73ad7c4e-4cc5-4e27-9ac2-bad816f7b9cd.txt,2,2,1,3,3,2,4,2,4,3,2,2,2,2,2,2,2,3,4,3,3,3,4,2,2,3,2,3,3,3,2,2,4,2,3,2,2,1,4,1,4,4,2,2,3,1,2,3,3,2,3,4,2,4,4,3,1,4,3,4,3,3,4,4,4,3,2,4,2,2,3,4,3,2,3,2,2,2,2,2,5,3,2,3,5,5,5,3,2,5,2,5,3,2,5,5,3,5,4,5,5,5,3,3,5,6,3,5,5,5,5,8,3,4,1,8,3,3,Klavier,6,2,2,"",2,6,7,4,Deutschland,Deutschland,3,3,3,2,2,2,1,1,1,2,1,2,2,2,3,2,2,3,3,2,A,E,M,5,1,L,"",2023-11-27-13-32,2023-11-27-14-38,66
s.c256d5a2-a79c-4185-9a45-fffdc44e0bb6.txt,0106023,18,1,1,Psychologie Studentin,1,1,0,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-10-30-18-24,"",""
s.6bb6664f-c6f4-48c4-9c56-7ffdb0ae6cfa.txt,0106023,29,2,1,MA Erziehungswissenschaft - Sozialpädagogik/Sozialmanagement,1,1,0,0,0,0,0,"",2,"Tinnitus, ein hoher Pfeifton auf beiden Ohren, wird durch Stress verstärkt und durch Ruhe gemindert.",1,emo_parameters.2023-12-13-1442.data.6bb6664f-c6f4-48c4-9c56-7ffdb0ae6cfa.txt,3,"Ich kam mir selbst komisch vor, als ich mir vergegenwertigte, dass ich manchmal nicht mit Sicherheit sagen konnte, ob es nun Freude, Genuß, Trauer oder Angst war, was ich hörte.",5,4,3,3,2,5,4,1,Ich habe manchmal reflexartig ausversehen etwas falsches gedrückt und habe mir in der Reflexion meiner Unaufmerksamkeit erlaubt Fehler zu machen. Danach hatte ich wieder eher das Gefühl die Stimmen besser zuordnen zu können. Dieser Vorgang wiederholte sich mehrmals.,ModularPROMS.2023-12-13-1516.data.6bb6664f-c6f4-48c4-9c56-7ffdb0ae6cfa.txt,2,3,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,3,2,3,4,3,2,2,2,3,1,2,3,3,2,3,2,1,3,2,3,2,3,1,1,3,4,2,3,3,2,3,3,2,2,4,4,4,5,3,3,4,4,1,3,4,3,4,4,3,1,4,4,1,4,4,3,2,4,2,2,4,2,3,6,6,5,5,5,5,3,6,1,5,5,6,3,3,5,7,5,5,5,7,3,5,3,5,3,5,5,5,5,3,6,16,2,7,1,5,2,3,Gesang,6,2,2,"",2,6,7,3,Deutschland,Deutschland,2,4,3,2,2,2,3,3,1,2,2,2,1,4,2,4,3,2,3,2,e,h,K,6,6,u,"Sehr interessant. Danke, dass ich teilnehmen durfte.",2023-12-13-14-18,2023-12-13-15-42,84
s.53371d14-f166-4326-a565-6042a9c2b21f.txt,0106023,23,2,1,Chemische Biologie (M. Sc.),1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-06-28-1636.data.53371d14-f166-4326-a565-6042a9c2b21f.txt,1,"",2,2,2,5,2,5,5,1,zu jeder Emotion kurze Situation im Kopf abgespielt und verglichen was am besten passt,ModularPROMS.2023-06-28-1703.data.53371d14-f166-4326-a565-6042a9c2b21f.txt,2,2,1,3,2,4,4,1,3,3,2,2,1,2,1,1,2,4,3,4,4,3,3,2,3,3,2,2,1,1,1,3,3,3,4,2,2,1,4,1,3,4,1,2,3,2,2,1,1,1,5,5,2,3,5,3,2,5,1,1,3,5,5,5,3,3,1,5,4,2,4,5,5,5,5,4,2,2,1,4,7,5,1,6,5,6,7,4,1,6,5,6,3,1,5,7,4,6,4,5,6,5,2,3,2,5,1,3,6,3,7,10,2,5,1,10,4,3,Gesang,6,2,2,"",2,6,9,3,Deutschland,Deutschland,3,1,5,4,1,2,1,1,1,3,4,1,3,1,4,2,3,3,1,2,H,B,G,4,0,U,"",2023-06-28-16-10,2023-06-28-17-29,79
s.976d674b-68dd-420c-a031-11270d314033.txt,0106023,22,1,1,Theologie und Wirtschaft (Master),2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-10-31-1323.data.976d674b-68dd-420c-a031-11270d314033.txt,1,alles hat gepasst,3,3,1,5,1,4,5,2,"eine Sekunde warten und im Kopf nochmal abspielen, bevor ich mich entscheide",ModularPROMS.2023-10-31-1348.data.976d674b-68dd-420c-a031-11270d314033.txt,3,1,2,1,1,1,1,2,1,3,3,1,1,2,3,1,2,2,1,2,4,2,1,3,4,2,4,4,4,2,3,3,2,3,3,3,3,2,2,2,1,2,2,3,2,2,3,3,4,3,4,4,2,2,5,2,2,3,2,1,3,4,5,4,4,2,2,5,2,2,3,4,5,4,5,4,2,1,2,1,7,6,1,7,7,7,7,5,2,7,1,7,1,1,3,7,7,7,6,5,7,7,1,6,1,7,2,6,7,7,7,17,3,3,4,13,3,2,Geige,4,1,2,"",1,6,7,3,Deutschland,Deutschland,2,1,4,3,1,3,1,1,1,4,4,3,4,1,4,2,5,5,1,1,E,G,L,2,7,L,"",2023-10-31-12-58,2023-10-31-14-00,62
s.857bd76d-b34c-4ca9-8e6d-9f8949b9b3ec.txt,0106023,21,1,1,Studium: Gärtnerischer Pflanzenbau,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-10-27-2117.data.857bd76d-b34c-4ca9-8e6d-9f8949b9b3ec.txt,1,"Alles war verständlich erklärt, aber es war gut, dass es einige Beispiele zum Üben gab, und man nicht direkt in den richtigen Test gestartet ist.",5,1,2,4,1,4,5,1,"Ich habe versucht, mich nur auf mein Gehör zu konzentrieren und alles andere auszublenden (auf den schwarzen Teil des Bildschirms geschaut und das Schreibtischlicht ausgemacht) und mich dann versucht auf meine Intuition zu verlassen.",ModularPROMS.2023-10-27-2145.data.857bd76d-b34c-4ca9-8e6d-9f8949b9b3ec.txt,2,2,1,3,1,4,4,1,4,2,2,1,3,3,1,1,2,4,4,4,4,4,2,1,3,3,4,2,2,4,1,1,3,3,2,1,2,1,4,1,2,4,1,1,3,3,2,1,1,2,4,5,1,3,5,2,2,2,2,2,4,5,5,4,5,4,1,5,4,2,2,5,5,5,5,1,3,2,3,2,7,5,2,5,7,7,6,7,1,6,1,7,1,1,5,7,3,7,5,6,3,7,1,7,6,6,2,5,5,3,7,13,3,6,1,13,2,4,Klarinette,7,2,2,"",2,6,4,5,Deutschland,Deutschland,3,2,4,2,1,3,1,1,2,2,3,2,3,1,3,1,4,3,1,1,A,Y,B,1,1,N,"",2023-10-27-20-48,2023-10-27-22-17,89
s.f4444859-4706-4a1e-912e-1e316483ac3c.txt,0106023,18,1,1,Psychologie Studtentin,1,1,0,0,0,0,0,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2023-10-30-18-18,"",""
s.43c14bad-0cd8-4eac-803d-b682131178b3.txt,0106023,37,2,1,Apotheker,2,0,1,0,0,0,0,"",1,"","",emo_parameters.2023-11-21-2057.data.43c14bad-0cd8-4eac-803d-b682131178b3.txt,1,"",5,2,2,5,2,3,5,1,"Ich habe versucht mir vorzustellen, wie die Person vor mir steht und in der Stimmlage spricht. Das Gesprochene in einen Gesichtsausdruck umzudeuten und dann die Emotion zuzuordnen.",ModularPROMS.2023-11-21-2121.data.43c14bad-0cd8-4eac-803d-b682131178b3.txt,1,1,1,4,4,1,3,1,2,2,1,1,3,2,2,2,1,4,2,4,4,4,1,2,3,4,2,3,4,4,1,2,4,2,4,2,2,1,4,2,3,4,1,1,4,1,1,1,4,1,2,5,1,4,5,3,1,1,1,5,5,5,5,4,2,5,1,5,2,1,4,5,5,2,5,4,1,1,1,4,7,1,1,7,6,7,7,5,1,7,1,7,1,3,2,7,7,7,3,7,5,6,6,7,5,2,2,1,7,6,7,20,2,6,1,5,4,2,Geige,7,2,2,"",2,6,10,5,BRD,BRD,2,1,4,2,1,1,1,1,1,4,3,1,2,1,1,1,2,3,1,1,A,N,G,0,4,N,"Bei den Kreuzelaufgaben erscheint, wenn man mit dem Mauszeiger über das Feld geht ein Kasten mit der Erklärung des Feldes z.B. ""Stimme voll zu"". Dieser Kasten blockiert dann das Feld, so dass man die Maus erst zur Seite bewegen muss ehe man das Feld anklicken kann. Der Kasten ist unnötig, da die Information ja in der Kopfzeile der Tabelle steht und verschwendet an der Stelle Zeit.",2023-11-21-20-36,2023-11-21-21-35,59
s.27a7ad9f-30b4-47d8-872f-6fa2afaf9330.txt, 0106023,19,1,1,Physik,2,0,1,0,0,0,1,Blaskapelle,1,"","",emo_parameters.2023-10-20-1641.data.27a7ad9f-30b4-47d8-872f-6fa2afaf9330.txt,1,"alles verständlich, zeit manchmal zu kurz",4,5,4,5,3,4,5,2,"ich habe versucht, mir die situation vorzustellen und dementsprechend zu entscheiden.",ModularPROMS.2023-10-20-1710.data.27a7ad9f-30b4-47d8-872f-6fa2afaf9330.txt,3,1,4,2,2,3,1,2,4,4,3,2,2,3,4,2,4,2,2,2,4,1,2,2,4,1,1,3,2,3,3,3,1,3,2,4,3,3,2,2,4,2,2,3,2,1,4,2,3,3,5,3,5,5,5,1,2,5,5,1,3,5,5,2,5,1,3,3,2,1,4,4,4,4,5,4,4,4,5,1,6,6,4,1,3,3,1,4,3,1,6,4,4,1,6,5,1,4,5,5,3,3,6,7,7,1,2,2,1,3,6,11,5,2,6,9,2,2,Tuba,8,1,2,"",2,6,1,5,Deutschland,Deutschland,3,3,3,3,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,E,U,W,5,5,Y,"",2023-10-20-16-11,2023-10-20-17-32,81
s.b80de862-25ec-465c-9db3-c9141d0d6b00.txt,0106023,21,2,1,Erziehungswissenschaft und LLTP,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-23-1849.data.b80de862-25ec-465c-9db3-c9141d0d6b00.txt,1,"",1,4,4,4,2,3,5,4,"",ModularPROMS.2023-11-23-1915.data.b80de862-25ec-465c-9db3-c9141d0d6b00.txt,1,1,2,1,3,4,4,3,4,2,2,3,4,1,1,1,3,4,1,2,2,1,2,1,1,1,3,3,2,1,2,2,2,1,1,4,3,2,4,1,1,2,2,1,2,2,2,1,1,2,5,5,3,5,3,1,1,3,1,2,2,4,5,2,4,3,4,5,4,5,4,5,4,5,2,5,2,3,4,2,5,7,1,3,2,6,1,7,1,3,6,1,1,7,3,7,1,3,6,1,2,2,6,6,7,2,7,6,2,1,6,0,1,4,2,1,1,3,Bass,0,2,2,"",2,6,5,2,Deutschland ,Deutschland ,3,2,4,5,2,5,3,2,1,1,4,2,4,3,1,4,1,4,3,4,A,O,E,8,4,U,"",2023-11-23-18-26,2023-11-23-19-46,80
s.9ac5f40c-545c-47ce-9ecd-6055a456f01b.txt,0106023,21,1,1,"Psychologie, Bachelor of Science ",1,1,0,0,0,0,0,"",1,"","",emo_parameters.2023-11-07-1419.data.9ac5f40c-545c-47ce-9ecd-6055a456f01b.txt,1,"Oft klang es nach anderen Emotionen, wie z.B. gelangweilt oder genrvt ~~Manchmal nicht eindeutig ob positiv oder negativ ",4,3,3,5,4,4,5,2,"Einige Stimmen haben sich scheinbar wiederholt, also gleiches angeklickt ~~Auf Ende des Wortes geachtet (geht es runter/ hoch)",ModularPROMS.2023-11-07-1448.data.9ac5f40c-545c-47ce-9ecd-6055a456f01b.txt,2,3,1,1,1,4,3,1,4,2,2,1,2,2,1,1,1,3,3,3,4,2,1,2,2,1,1,3,3,4,1,1,1,2,4,2,3,2,3,1,3,3,2,2,3,2,1,1,1,1,4,4,5,5,5,3,3,4,4,1,4,4,4,2,4,4,1,3,2,1,2,5,3,3,4,2,3,3,3,1,5,3,1,2,5,5,6,4,2,6,3,5,1,2,3,5,3,6,4,5,6,6,2,4,6,5,4,4,5,3,7,7,2,4,1,5,1,1,Gesang,7,2,2,"",2,6,1,4,Deutschland,Deutschland,3,3,4,4,1,3,1,1,1,2,2,1,3,1,4,3,1,4,2,2,I,L,A,8,1,N,"",2023-11-07-13-58,2023-11-07-15-09,71
s.42e9fe03-6574-4e10-94de-ed2d0703d03f.txt,0106023,25,2,1,Humanmedizin Studium,1,1,0,0,0,0,0,"",1,"","",emo_parameters.2024-01-07-1933.data.42e9fe03-6574-4e10-94de-ed2d0703d03f.txt,1,Es war alles klar.,4,3,2,4,2,3,4,2,"Stimmen welcher eher nach oben gingen eher positive Emotionen, Stimmen welche nach unten gingen eher negative",ModularPROMS.2024-01-07-1959.data.42e9fe03-6574-4e10-94de-ed2d0703d03f.txt,1,1,2,3,3,2,4,2,4,1,1,1,4,3,1,2,1,2,4,4,4,3,3,2,1,4,1,3,1,3,1,3,3,1,3,1,3,1,2,2,2,3,3,1,3,2,1,2,1,2,2,4,2,4,4,3,2,4,2,2,3,2,4,5,4,5,2,5,5,2,3,5,4,4,3,1,4,2,2,2,4,5,1,5,6,7,7,6,3,7,3,5,3,3,2,2,3,5,5,5,6,6,3,2,5,5,4,5,3,4,7,4,2,5,5,5,3,2,Gesang,7,2,2,"",2,6,9,1,Deutschland,Deutschland,4,3,3,2,1,2,1,1,1,1,1,1,1,1,4,2,2,2,2,1,M,b,g,4,2,l,"",2024-01-07-18-37,2024-01-07-20-14,97
